Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,FINNIFTY,26534.2,193.4,0.73,29280,120,0.41,0.9,14.37,-4.01,0.00 - 40.02,17.23 / 18.26 / 17.15,23.16,61.79,-16.6,-21.3,-16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,FOCIT,37350,-105,-0.28,675,45,7.14,0.67,30.3,33.72,18.31 - 31.91,- / - / -,88.16,96.67,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,FORCEMOT,17867,173,0.98,277450,125,0.05,0.8,40.42,-3.16,27.58 - 72.76,25.31 / 37.33 / 43.69,28.42,8.54,59.7,8.28,-7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,FORTIS,957.1,3.55,0.37,9008600,-2325,-0.03,0.88,25.98,0.74,14.13 - 45.46,20.46 / 22.41 / 23.24,37.82,51.22,26.98,15.93,11.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GAIL,175.18,0.54,0.31,79520000,74550,0.09,0.67,28.28,0.96,14.03 - 47.98,20.63 / 22.33 / 22.19,41.97,78.46,37.08,26.65,27.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GLENMARK,2237.2,38.3,1.74,11551125,3375,0.03,0.96,33.04,3.9,12.27 - 43.60,34.91 / 30.45 / 29.28,66.29,77.64,-5.36,8.51,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GMRAIRPORT,104.96,0.74,0.71,127189125,153450,0.12,1.01,31.5,-1.25,13.31 - 51.55,24.20 / 27.73 / 26.95,47.57,70.33,30.17,13.6,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GODFRYPHLP,2169.9,58.7,2.78,1808675,-7150,-0.39,0.72,32.38,3.35,18.97 - 93.19,69.64 / 50.82 / 43.09,18.07,13.41,-53.5,-36.28,-24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GODREJCP,1067.2,-6.3,-0.59,10408000,4500,0.04,0.65,25.73,-4.42,13.17 - 36.40,19.15 / 21.53 / 26.28,54.07,62.6,34.36,19.51,-2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GODREJPROP,2116.1,-0.7,-0.03,7375225,3900,0.05,0.56,36.79,2.71,16.43 - 55.87,41.91 / 43.79 / 40.61,51.62,80.49,-12.22,-15.99,-9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GRASIM,3132.6,20.1,0.65,11942000,-10000,-0.08,0.67,25.36,12.76,11.82 - 35.51,18.09 / 21.05 / 19.52,57.15,80.49,40.19,20.48,29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,GVT&D,4372.8,156.9,3.72,3145625,31875,1.02,1.24,51.07,1.73,21.64 - 59.36,46.03 / 61.71 / 59.25,78.02,77.78,10.95,-17.24,-13.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HAL,4621.5,34.7,0.76,5060250,-1500,-0.03,0.82,28.32,2.09,14.47 - 53.21,16.72 / 19.75 / 22.14,35.75,58.54,69.38,43.39,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HAVELLS,1270.3,4,0.32,9513000,26500,0.28,0.65,25.48,1.72,11.54 - 42.97,18.48 / 24.85 / 24.44,44.35,63.01,37.88,2.54,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HCLTECH,1312.9,-44.9,-3.31,27453200,152000,0.56,0.75,28.42,3.5,6.26 - 40.81,14.12 / 41.19 / 44.48,64.14,76.02,101.27,-31,-36.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HDFCAMC,2576.6,23.7,0.93,6132000,-2400,-0.04,0.75,28.12,2.93,12.58 - 45.32,26.54 / 40.78 / 37.80,47.46,65.45,5.95,-31.04,-25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HDFCBANK,758.25,1.4,0.18,294114600,179400,0.06,0.55,21.63,-0.23,9.44 - 39.01,37.26 / 34.20 / 31.48,41.22,63.41,-41.95,-36.75,-31.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HDFCLIFE,548.2,-0.25,-0.05,43150800,45100,0.1,0.56,22,-0.32,8.35 - 36.02,17.58 / 29.56 / 25.97,49.33,62.6,25.14,-25.58,-15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HEROMOTOCO,5352.9,-2.5,-0.05,4760850,14850,0.31,0.7,29.93,2.57,12.96 - 41.20,38.83 / 31.81 / 28.20,60.09,80.89,-22.92,-5.91,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HINDALCO,985.9,12,1.23,51981300,208600,0.4,0.79,30.54,1.26,10.16 - 46.60,23.99 / 23.56 / 24.83,55.93,71.95,27.3,29.63,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HINDPETRO,390.75,0.1,0.03,43497000,36450,0.08,0.79,27.49,0.07,16.66 - 55.76,37.84 / 37.09 / 39.52,27.7,29.67,-27.35,-25.88,-30.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HINDUNILVR,2117,1.1,0.05,15239400,6900,0.05,0.58,17.54,-0.17,0.36 - 43.79,56.50 / 41.85 / 37.22,39.56,37.8,-68.96,-58.09,-52.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HINDZINC,540.65,1.55,0.29,29026375,2450,0.01,0.69,26.91,1.47,15.38 - 59.92,20.26 / 20.42 / 30.60,25.89,23.58,32.82,31.78,-12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,HYUNDAI,2137.3,126.9,6.31,4192375,142725,3.52,0.84,36.6,21.47,19.09 - 57.66,20.09 / 29.40 / 29.66,45.4,68.29,82.18,24.49,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,ICICIBANK,1436.7,8.2,0.57,105705600,127400,0.12,0.68,17.34,-2.09,9.59 - 33.61,19.35 / 19.80 / 19.94,32.26,55.28,-10.39,-12.42,-13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,ICICIGI,1644.9,-1.9,-0.12,5076500,-975,-0.02,0.83,24.01,0.71,13.70 - 37.84,31.92 / 52.83 / 45.97,42.71,76.42,-24.78,-54.55,-47.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,ICICIPRULI,513.3,1.45,0.28,18768250,6475,0.03,0.7,23.89,-4.06,12.98 - 41.12,19.42 / 38.49 / 38.07,38.77,50.41,23.02,-37.93,-37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,IDEA,13.03,0.08,0.62,5880319725,857700,0.01,0.61,38.03,1.2,19.52 - 105.00,18.57 / 21.31 / 23.66,21.65,11.79,104.79,78.46,60.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,IDFCFIRSTB,85.26,0.5,0.59,352450000,547225,0.16,0.68,26,0.27,13.50 - 90.98,35.69 / 33.25 / 30.98,16.13,43.09,-27.15,-21.8,-16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,IEX,132.59,0.37,0.28,71074650,26100,0.04,0.76,29.5,0.07,19.27 - 84.19,40.51 / 42.93 / 36.35,15.76,31.71,-27.18,-31.28,-18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INDHOTEL,752.85,1.55,0.21,21120000,32000,0.15,0.62,21.83,1.44,12.12 - 41.83,14.14 / 26.29 / 25.11,32.68,38.21,54.38,-16.96,-13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INDIANB,835.1,3.45,0.41,12384000,-8000,-0.06,0.98,29.16,3.99,17.18 - 45.58,31.14 / 53.53 / 44.91,42.18,50,-6.36,-45.53,-35.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INDIGO,5278.5,35,0.67,5584050,1800,0.03,0.74,24.15,-3.78,11.28 - 86.94,42.41 / 41.27 / 43.54,17.01,50.41,-43.06,-41.48,-44.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INDUSINDBK,1011.05,-2.85,-0.28,34193600,5600,0.02,0.79,25.46,2.54,17.32 - 58.73,47.30 / 42.38 / 38.38,19.66,26.42,-46.17,-39.92,-33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INDUSTOWER,393.8,-1.35,-0.34,92541200,-15300,-0.02,0.51,21.77,4.01,15.67 - 75.07,27.10 / 25.89 / 25.18,10.27,6.91,-19.67,-15.91,-13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INFY,1119,-37.5,-3.24,89174800,592800,0.67,0.99,30.72,2.81,7.21 - 64.15,42.22 / 36.92 / 49.93,41.29,71.54,-27.24,-16.79,-38.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,INOXWIND,75.86,0.57,0.76,106585600,44800,0.04,0.73,43.58,1.77,16.48 - 63.54,33.17 / 31.26 / 31.79,57.59,69.92,31.38,39.41,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,IOC,139.3,0.16,0.11,144733875,9750,0.01,0.89,25.55,0.75,11.74 - 55.58,20.28 / 25.00 / 26.76,31.5,55.69,25.99,2.2,-4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,IREDA,117.22,0.36,0.31,65368150,22625,0.03,1.07,36.74,5.51,18.50 - 52.88,11.92 / 26.37 / 26.73,53.05,67.07,208.22,39.32,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,IRFC,88.65,-0.06,-0.07,85150800,314650,0.37,0.63,26.36,-2.12,17.59 - 45.57,18.90 / 20.78 / 29.11,31.34,25.61,39.47,26.85,-9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,ITC,285.45,-0.75,-0.26,156830100,20700,0.01,0.72,22.2,3.74,6.61 - 30.11,10.45 / 17.14 / 15.48,66.34,91.87,112.44,29.52,43.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,JINDALSTEL,1110.9,12.9,1.17,12761250,-3125,-0.02,0.86,23.56,1.46,16.51 - 43.23,27.51 / 28.52 / 32.33,26.38,26.42,-14.36,-17.39,-27.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,JIOFIN,248.7,0.96,0.39,173728450,131600,0.08,0.6,27.53,0.29,16.26 - 47.21,42.66 / 43.49 / 36.94,36.41,53.25,-35.47,-36.7,-25.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,JSWENERGY,548.4,1.55,0.28,25218425,10750,0.04,0.86,24.92,2.55,13.33 - 46.66,33.58 / 32.43 / 31.27,34.77,17.07,-25.79,-23.16,-20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,JSWSTEEL,1281.8,4.5,0.35,39264075,8775,0.02,0.73,21.38,-2.82,14.75 - 40.61,22.16 / 22.37 / 22.27,25.64,18.29,-3.52,-4.43,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,JUBLFOOD,438.4,-2,-0.45,17165000,16250,0.09,0.97,32.04,0.75,13.88 - 59.12,28.87 / 41.46 / 38.13,40.14,68.29,10.98,-22.72,-15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,KALYANKJIL,638.65,1.65,0.26,25007400,90450,0.36,1.2,57.22,2.77,17.49 - 72.39,62.61 / 101.64 / 86.55,72.37,97.56,-8.61,-43.7,-33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,KAYNES,3680,44.2,1.22,3793050,-2700,-0.07,0.59,55.43,3.41,19.42 - 91.42,83.85 / 72.64 / 65.10,50.01,89.02,-33.89,-23.69,-14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,KEI,4907,92,1.91,1997450,2275,0.11,0.68,35.95,-0.69,14.61 - 51.38,23.27 / 24.50 / 29.51,58.04,79.27,54.49,46.73,21.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,KFINTECH,935.4,8.55,0.92,3651250,10350,0.28,0.57,34.11,-2.18,18.49 - 90.49,72.60 / 59.55 / 50.03,21.69,43.5,-53.02,-42.72,-31.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,KOTAKBANK,391.4,0.75,0.19,178114000,-14000,-0.01,0.7,19.1,0.37,9.59 - 40.23,27.96 / 32.39 / 30.46,31.04,43.09,-31.69,-41.03,-37.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,KPITTECH,575.65,-8.75,-1.5,14173975,35650,0.25,0.59,36.32,2.4,12.07 - 69.90,74.92 / 56.58 / 79.37,41.93,63.01,-51.52,-35.81,-54.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LAURUSLABS,1792,7.4,0.41,16495100,39100,0.24,0.85,26.23,0.5,14.20 - 46.75,47.71 / 41.31 / 39.60,36.96,32.52,-45.02,-36.5,-33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LICHSGFIN,518.45,-13.9,-2.61,25369000,596000,2.41,0.83,25.21,-11.17,11.15 - 45.09,28.52 / 25.62 / 24.16,41.43,66.67,-11.61,-1.6,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LICI,419,1.35,0.32,18881800,0,0,0.64,25.97,-1.59,11.05 - 49.26,13.87 / 20.28 / 25.06,39.05,69.11,87.24,28.06,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LODHA,1220.4,-6.9,-0.56,13589375,-1250,-0.01,0.64,38.05,3.06,19.11 - 64.99,65.82 / 62.28 / 53.66,41.28,72.36,-42.19,-38.9,-29.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LT,3972.1,21.1,0.53,11905425,7875,0.07,0.8,19.2,1.21,7.49 - 44.73,18.29 / 23.08 / 20.09,31.44,57.72,4.98,-16.81,-4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LTF,309.8,3.9,1.27,49680000,29250,0.06,0.79,33.34,0.57,18.80 - 69.14,24.47 / 40.86 / 39.43,28.88,63.82,36.25,-18.4,-15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LTM,4347,-110.4,-2.48,2766750,9000,0.33,0.77,33.74,2.87,24.10 - 57.18,32.79 / 36.31 / 41.87,29.14,39.22,2.9,-7.08,-19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,LUPIN,2431.1,-3.7,-0.15,5825475,8500,0.15,0.67,28.32,4.54,12.85 - 37.30,38.81 / 32.60 / 30.05,63.27,85.77,-27.03,-13.13,-5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,M&M,3343.1,45.7,1.39,13700600,166800,1.23,0.78,23.53,-0.13,11.90 - 69.36,30.93 / 30.78 / 32.50,20.24,43.09,-23.92,-23.55,-27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MANAPPURAM,372.55,3.6,0.98,52776000,168000,0.32,0.63,38.74,0.6,18.17 - 52.52,32.78 / 42.04 / 39.83,59.88,83.33,18.18,-7.85,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MANKIND,2491.9,-95.9,-3.71,2930250,65000,2.27,0.59,29.46,-8.45,16.24 - 89.23,37.10 / 28.82 / 32.98,18.11,65.45,-20.59,2.22,-10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MARICO,885.9,-2.2,-0.25,14486400,9600,0.07,0.67,26.38,1.42,13.08 - 31.88,20.94 / 22.70 / 21.58,70.74,95.53,25.98,16.21,22.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MARUTI,14172,102,0.72,2121650,20700,0.99,0.78,26.55,0.19,6.97 - 41.98,23.98 / 28.30 / 34.84,55.93,87.8,10.72,-6.18,-23.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MAXHEALTH,1133,3.6,0.32,9543450,0,0,0.72,27.23,-0.66,16.74 - 60.69,26.43 / 28.46 / 36.64,23.87,54.47,3.03,-4.32,-25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MAZDOCK,2328,13,0.56,5179500,72900,1.43,0.65,34.07,-5.02,13.38 - 82.60,19.93 / 26.81 / 25.55,29.89,50,70.95,27.08,33.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MCX,2694,6.9,0.26,7146675,16200,0.23,0.89,38.73,0.65,15.54 - 62.68,28.30 / 41.85 / 41.99,49.19,64.63,36.86,-7.46,-7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MFSL,1518,3.1,0.2,9604800,0,0,0.6,30.7,-1,9.89 - 39.49,18.81 / 28.83 / 30.55,70.3,77.24,63.21,6.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MIDCPNIFTY,14720.65,15.45,0.11,1867440,1800,0.1,0.99,14.21,-1.32,9.53 - 42.98,15.35 / 15.95 / 14.08,13.99,20.73,-7.43,-10.91,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MOTHERSON,148.2,1.07,0.73,124918800,61500,0.05,0.72,34.34,-0.41,18.24 - 54.43,22.95 / 22.33 / 26.76,44.49,60.98,49.63,53.78,28.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MOTILALOFS,851.9,10.45,1.24,6882775,-15500,-0.22,0.63,31.09,2.07,22.84 - 53.32,45.56 / 47.04 / 39.44,27.07,12.2,-31.76,-33.91,-21.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MPHASIS,2275.3,-72.7,-3.1,4009225,56375,1.43,0.61,35.27,5.44,18.02 - 52.99,47.70 / 47.91 / 47.18,49.33,69.92,-26.06,-26.38,-25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,MUTHOOTFIN,3052.4,26.3,0.87,7184375,6050,0.08,0.6,39.64,1.88,11.92 - 66.80,25.27 / 31.36 / 33.99,50.51,87.8,56.87,26.4,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,NAM-INDIA,1148.3,5,0.44,7059375,0,0,0.44,31.69,3.19,23.39 - 77.66,43.80 / 41.35 / 38.52,15.29,8.94,-27.65,-23.36,-17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_25AUG26_Report_2026-07-31.xlsx,NATIONALUM,356,6.1,1.74,45296250,60000,0.13,0.78,36.1,0.03,17.37 - 66.87,36.30 / 38.88 / 46.91,37.84,62.6,-0.55,-7.15,-23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
