Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg%,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Price chg,Price chg (%),OI chg,OI chg (%),OI Chg (Value),Volume,Volume Chg (%)
IDEA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,13.03,,2678025300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,-2.18,133872675,5.26,174.44 Cr,164535450,-88.98
PGEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,570.1,,2980150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,-1.62,164350,5.84,9.37 Cr,324900,-89.13
DRREDDY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,1142,,6335000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.8,-1.45,251250,4.13,28.69 Cr,660000,-89.16
HAVELLS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,214.7",,4125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.04,177000,4.48,21.50 Cr,307000,-89.19
HINDZINC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,529,,9987425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2,-0.97,384650,4.01,20.35 Cr,628425,-89.21
MANKIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,552.8",,978750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,-0.41,46000,4.93,11.74 Cr,103500,-89.25
TMPV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,321.3,,32745600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,-1.44,1516800,4.86,48.73 Cr,2083200,-89.28
TATAPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,375.85,,19892550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.05,-0.54,626400,3.25,23.54 Cr,843900,-89.31
360ONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,1081,,2225500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3,-0.85,112000,5.3,12.11 Cr,187500,-89.35
BAJFINANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,031.6",,22451250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5,-1.39,921750,4.28,95.09 Cr,1542750,-89.35
HAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"4,566.2",,2090250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.4,-0.68,67650,3.34,30.89 Cr,104250,-89.36
INOXWIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,75.68,,42732800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.96,-1.25,1600000,3.89,12.11 Cr,2323200,-89.4
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,244.85,,20683000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,-2.59,1133050,5.8,27.74 Cr,1573800,-89.45
LTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"3,957.2",,1427400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.06,80400,5.97,31.82 Cr,136800,-89.56
BSE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"3,556.2",,2916600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.5,-0.99,104600,3.72,37.20 Cr,169400,-89.77
PFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,405.95,,19732700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,-0.23,733200,3.86,29.76 Cr,1003600,-89.78
NAUKRI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,169.7",,6257350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.05,-0.17,312400,5.25,36.54 Cr,388300,-89.79
POLICYBZR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,517.9",,3116400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.3,-1.19,222250,7.68,33.74 Cr,247100,-89.79
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"4,096.1",,138750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0.43,5100,3.82,2.09 Cr,14850,-89.8
APLAPOLLO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,816.6",,1236550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.5,-1.12,82950,7.19,15.07 Cr,117250,-89.96
ABB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"7,450.5",,952125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,-0.6,22250,2.39,16.58 Cr,69375,-90.03
SBICARD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,608.75,,10921600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.65,-0.76,504800,4.85,30.73 Cr,1024800,-90.08
CIPLA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,436.7",,5798700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,2.72,135575,2.39,19.48 Cr,698275,-90.11
GLENMARK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,210.1",,3348750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1,-0.41,193500,6.13,42.77 Cr,271875,-90.13
SOLARINDS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,18603,,282950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96,-0.51,13400,4.97,24.93 Cr,17500,-90.34
AUBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,975.5,,10038000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,-0.58,392000,4.06,38.24 Cr,538000,-90.42
OIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,452.8,,9011800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.65,-0.8,543200,6.41,24.60 Cr,886200,-90.43
TORNTPHARM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"4,957.7",,3025625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-0.02,72625,2.46,36.01 Cr,141375,-90.45
COFORGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,442.5",,7134975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.64,248900,3.61,35.90 Cr,670700,-90.5
INDHOTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,720.65,,9562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3,-0.87,466000,5.12,33.58 Cr,612000,-90.52
IREDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,114.62,,40706900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16,-1,782825,1.96,8.97 Cr,2108650,-90.54
ICICIBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,420.9",,47990600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,-0.63,1519700,3.27,215.93 Cr,1813000,-90.63
MOTHERSON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,144.23,,41475600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,-1.57,1888050,4.77,27.23 Cr,3899100,-90.76
HEROMOTOCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"5,058.7",,2193450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.8,-1.23,114000,5.48,57.67 Cr,216450,-90.8
M&M,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,3200,,5973400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.8,-1.29,287600,5.06,92.03 Cr,420800,-90.92
BLUESTARCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,1614,,1645475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6,-0.9,68250,4.33,11.02 Cr,105625,-90.95
KOTAKBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,384.3,,90978000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-0.44,3130000,3.56,120.29 Cr,3748000,-90.95
TITAN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"4,695.9",,2270275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.1,-0.47,86625,3.97,40.68 Cr,124775,-91.02
PATANJALI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,336.65,,14055625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.95,-0.58,575125,4.27,19.36 Cr,1123375,-91.07
AUROPHARMA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,1545,,6166050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,0.95,112200,1.85,17.33 Cr,233750,-91.11
INDIANB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,821.55,,5111000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8,-0.82,221000,4.52,18.16 Cr,356000,-91.15
TATACONSUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,121.2",,6244700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,0.68,349800,5.93,39.22 Cr,497750,-91.19
MFSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,502.9",,2330400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,-0.8,91200,4.07,13.71 Cr,176800,-91.2
PRESTIGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,604.3",,1937250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.8,-1.58,91350,4.95,14.66 Cr,174150,-91.24
ASIANPAINT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,660.3",,2730750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.5,-0.95,100000,3.8,26.60 Cr,174500,-91.26
DIVISLAB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"7,307.5",,1672100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-0.15,95500,6.06,69.79 Cr,107900,-91.27
ICICIPRULI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,500,,8895725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.45,-0.69,322825,3.77,16.14 Cr,463425,-91.28
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,841.7",,1071200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,-0.74,59150,5.84,10.89 Cr,96850,-91.29
SRF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,656.2",,1985800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,1.05,88400,4.66,23.48 Cr,238600,-91.34
EICHERMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"7,576.5",,1927000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104,-1.35,94100,5.13,71.29 Cr,122700,-91.41
FINNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"25,996.5",,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-223,-0.85,300,3.82,77.99 L,780,-91.45
MARUTI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,13168,,977750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-146,-1.1,35600,3.78,46.88 Cr,52200,-91.47
SBIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,013.1",,38484000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-0.61,948750,2.53,96.12 Cr,1147500,-91.49
NESTLEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,469.6",,4096500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.83,171500,4.37,25.20 Cr,284500,-91.5
RELIANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,273.2",,43819500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,-0.52,1116000,2.61,142.09 Cr,1485500,-91.62
IOC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,137.33,,67255500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.26,-1.62,2886000,4.48,39.63 Cr,4143750,-91.65
BHEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,408.45,,33744375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,-0.83,1401750,4.33,57.25 Cr,2021250,-91.7
TATASTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,183.07,,69841750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.25,-1.21,2057000,3.03,37.66 Cr,2832500,-91.7
BHARTIARTL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,900.3",,42079775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.9,-1.04,860225,2.09,163.47 Cr,1001775,-91.73
IDFCFIRSTB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,79.45,,168452550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-0.87,3403925,2.06,27.04 Cr,6817125,-91.78
HINDPETRO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,379.6,,21987450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.05,-1.57,639900,3,24.29 Cr,1344600,-91.81
SUZLON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,52.32,,199720200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36,-0.68,7683500,4,40.20 Cr,13462000,-91.83
FORCEMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,17580,,94475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,1.06,3125,3.42,5.49 Cr,9475,-91.89
DMART,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,4045,,2730450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.67,62400,2.34,25.24 Cr,156000,-91.9
HDFCBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,744.6,,159282500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.65,-1.02,3446300,2.21,256.61 Cr,5012800,-91.9
HDFCLIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,554.9,,17702300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.01,722700,4.26,40.10 Cr,873400,-91.94
ASTRAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,373.5",,3729375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,-0.28,104550,2.88,14.36 Cr,253300,-91.97
JINDALSTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,037.8",,4783750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,-0.91,144375,3.11,14.98 Cr,197500,-91.97
GVT&D,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"4,329.4",,969250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.6,-0.31,42875,4.63,18.56 Cr,56375,-92.06
PAYTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,1263,,7176050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-0.12,208800,3,26.37 Cr,368300,-92.07
TRENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,834.3",,6430050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.4,-0.85,288900,4.7,81.88 Cr,415350,-92.09
JUBLFOOD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,410.75,,7285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.35,-0.33,330000,4.74,13.55 Cr,525000,-92.1
HDFCAMC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,501.2",,3088800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.6,-0.7,70800,2.35,17.71 Cr,162000,-92.12
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,423.65,,10757500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-0.31,517500,5.05,21.92 Cr,647500,-92.21
UNIONBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,168.86,,52285800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51,-0.3,1898325,3.77,32.06 Cr,2739075,-92.31
HYUNDAI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"1,912.6",,2122725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.2,-1.05,74800,3.65,14.31 Cr,136400,-92.41
SHREECEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,26295,,139250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175,-0.66,8975,6.89,23.60 Cr,12725,-92.49
LTF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,298,,25769250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.65,-1.21,681750,2.72,20.32 Cr,1352250,-92.69
FEDERALBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,352.1,,47212500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-0.84,1577500,3.46,55.54 Cr,2215000,-92.72
PERSISTENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"5,036.4",,2232250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,1.34,67875,3.14,34.18 Cr,141625,-92.72
SIEMENS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"3,589.1",,1642200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.5,-1.06,56175,3.54,20.16 Cr,100100,-92.72
COLPAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"2,109.5",,1370600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,0.5,62425,4.77,13.17 Cr,92400,-92.75
ADANIENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_24_7_2026.xlsx,,"3,036.9",,6200703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,0.27,260178,4.38,79.01 Cr,401082,-92.76
